font_name,accuracy,font_size,vox_atypl,underlined,bold
City Medium,96.57%,16,lineal,True,False
City Medium,95.02%,18,lineal,True,False
City Medium,94.39%,20,lineal,True,False
City Medium,94.39%,22,lineal,True,False
City Medium,94.39%,24,lineal,True,False
City Medium,94.39%,26,lineal,True,False
City Medium,94.08%,28,lineal,True,False
City Medium,94.39%,30,lineal,True,False
City Medium,94.39%,32,lineal,True,False
City Medium,93.77%,34,lineal,True,False
FUTURA55REGULAR,96.88%,10,lineal,True,False
FUTURA55REGULAR,96.88%,12,lineal,True,False
FUTURA55REGULAR,96.88%,14,lineal,True,False
FUTURA55REGULAR,96.57%,16,lineal,True,False
FUTURA55REGULAR,96.26%,18,lineal,True,False
FUTURA55REGULAR,95.95%,20,lineal,True,False
FUTURA55REGULAR,95.95%,22,lineal,True,False
FUTURA55REGULAR,95.33%,24,lineal,True,False
FUTURA55REGULAR,94.70%,26,lineal,True,False
FUTURA55REGULAR,95.33%,28,lineal,True,False
FUTURA55REGULAR,95.33%,30,lineal,True,False
FUTURA55REGULAR,95.02%,32,lineal,True,False
FUTURA55REGULAR,95.02%,34,lineal,True,False
peignot,62.93%,10,lineal,True,False
peignot,56.70%,12,lineal,True,False
peignot,49.22%,14,lineal,True,False
peignot,47.04%,16,lineal,True,False
peignot,46.11%,18,lineal,True,False
peignot,38.32%,20,lineal,True,False
peignot,38.63%,22,lineal,True,False
peignot,37.07%,24,lineal,True,False
peignot,41.12%,26,lineal,True,False
peignot,37.38%,28,lineal,True,False
peignot,34.89%,30,lineal,True,False
peignot,34.89%,32,lineal,True,False
peignot,36.14%,34,lineal,True,False
City Medium,97.20%,10,lineal,False,False
City Medium,96.88%,12,lineal,False,False
City Medium,96.88%,14,lineal,False,False
City Medium,96.57%,16,lineal,False,False
City Medium,96.88%,18,lineal,False,False
City Medium,95.64%,20,lineal,False,False
City Medium,96.57%,22,lineal,False,False
City Medium,95.64%,24,lineal,False,False
City Medium,95.33%,26,lineal,False,False
City Medium,95.64%,28,lineal,False,False
City Medium,95.33%,30,lineal,False,False
City Medium,95.33%,32,lineal,False,False
City Medium,95.64%,34,lineal,False,False
FUTURA55REGULAR,97.20%,10,lineal,False,False
FUTURA55REGULAR,96.57%,12,lineal,False,False
FUTURA55REGULAR,96.88%,14,lineal,False,False
FUTURA55REGULAR,97.20%,16,lineal,False,False
FUTURA55REGULAR,96.57%,18,lineal,False,False
FUTURA55REGULAR,96.26%,20,lineal,False,False
FUTURA55REGULAR,96.26%,22,lineal,False,False
FUTURA55REGULAR,95.95%,24,lineal,False,False
FUTURA55REGULAR,95.33%,26,lineal,False,False
FUTURA55REGULAR,95.64%,28,lineal,False,False
FUTURA55REGULAR,95.95%,30,lineal,False,False
FUTURA55REGULAR,95.64%,32,lineal,False,False
FUTURA55REGULAR,95.64%,34,lineal,False,False
peignot,67.91%,10,lineal,False,False
peignot,56.70%,12,lineal,False,False
peignot,48.60%,14,lineal,False,False
peignot,47.04%,16,lineal,False,False
peignot,48.60%,18,lineal,False,False
peignot,43.30%,20,lineal,False,False
peignot,42.68%,22,lineal,False,False
peignot,45.79%,24,lineal,False,False
peignot,44.55%,26,lineal,False,False
peignot,40.19%,28,lineal,False,False
peignot,38.94%,30,lineal,False,False
peignot,42.68%,32,lineal,False,False
peignot,42.06%,34,lineal,False,False
AshleyScriptMTStdRg,96.57%,10,manual,True,False
AshleyScriptMTStdRg,96.57%,12,manual,True,False
AshleyScriptMTStdRg,96.26%,14,manual,True,False
AshleyScriptMTStdRg,94.39%,16,manual,True,False
AshleyScriptMTStdRg,95.33%,18,manual,True,False
AshleyScriptMTStdRg,94.08%,20,manual,True,False
AshleyScriptMTStdRg,95.02%,22,manual,True,False
AshleyScriptMTStdRg,93.46%,24,manual,True,False
AshleyScriptMTStdRg,92.83%,26,manual,True,False
AshleyScriptMTStdRg,93.77%,28,manual,True,False
AshleyScriptMTStdRg,92.52%,30,manual,True,False
AshleyScriptMTStdRg,92.83%,32,manual,True,False
AshleyScriptMTStdRg,94.39%,34,manual,True,False
balzac,30.84%,10,manual,True,False
balzac,0.00%,12,manual,True,False
balzac,0.00%,14,manual,True,False
balzac,0.00%,16,manual,True,False
balzac,0.00%,18,manual,True,False
balzac,0.00%,20,manual,True,False
balzac,0.00%,22,manual,True,False
balzac,0.00%,24,manual,True,False
balzac,0.00%,26,manual,True,False
balzac,0.00%,28,manual,True,False
balzac,0.00%,30,manual,True,False
balzac,0.00%,32,manual,True,False
balzac,0.00%,34,manual,True,False
BreitkopfFraktur,91.90%,10,manual,True,False
BreitkopfFraktur,92.21%,12,manual,True,False
BreitkopfFraktur,91.90%,14,manual,True,False
BreitkopfFraktur,91.28%,16,manual,True,False
BreitkopfFraktur,93.77%,18,manual,True,False
BreitkopfFraktur,90.97%,20,manual,True,False
BreitkopfFraktur,91.59%,22,manual,True,False
BreitkopfFraktur,91.59%,24,manual,True,False
BreitkopfFraktur,90.03%,26,manual,True,False
BreitkopfFraktur,90.34%,28,manual,True,False
BreitkopfFraktur,89.72%,30,manual,True,False
BreitkopfFraktur,88.16%,32,manual,True,False
BreitkopfFraktur,89.10%,34,manual,True,False
Dom Regular,94.08%,10,manual,True,False
Dom Regular,94.70%,12,manual,True,False
Dom Regular,94.08%,14,manual,True,False
Dom Regular,95.33%,16,manual,True,False
Dom Regular,93.77%,18,manual,True,False
Dom Regular,93.77%,20,manual,True,False
Dom Regular,75.70%,22,manual,True,False
Dom Regular,93.15%,24,manual,True,False
Dom Regular,93.77%,26,manual,True,False
Dom Regular,94.08%,28,manual,True,False
Dom Regular,93.46%,30,manual,True,False
Dom Regular,91.59%,32,manual,True,False
Dom Regular,92.21%,34,manual,True,False
Libra Regular,79.13%,10,manual,True,False
Libra Regular,81.62%,12,manual,True,False
Libra Regular,77.88%,14,manual,True,False
Libra Regular,82.87%,16,manual,True,False
Libra Regular,80.37%,18,manual,True,False
Libra Regular,82.24%,20,manual,True,False
Libra Regular,79.75%,22,manual,True,False
Libra Regular,78.50%,24,manual,True,False
Libra Regular,71.96%,26,manual,True,False
Libra Regular,72.90%,28,manual,True,False
Libra Regular,66.98%,30,manual,True,False
Libra Regular,69.47%,32,manual,True,False
Libra Regular,60.75%,34,manual,True,False
AshleyScriptMTStdRg,96.88%,10,manual,False,False
AshleyScriptMTStdRg,96.26%,12,manual,False,False
